date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:29	366279/366279	---M--	200	added ('OK')	image/jpeg	etag:%2295ef6c7c6584d31:0%22	http://skygreenwaste.com/img/service/data-security-banner-img.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/service/data-security-banner-img.jpg	(from http://skygreenwaste.com/css/style.css)
16:37:31	471802/471802	---M--	200	added ('OK')	image/jpeg	etag:%22fbcb87c6584d31:0%22	http://skygreenwaste.com/img/service/collection-banner-img.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/service/collection-banner-img.jpg	(from http://skygreenwaste.com/css/style.css)
16:37:52	868652/868652	---M--	200	added ('OK')	image/jpeg	etag:%228d2fa8776584d31:0%22	http://skygreenwaste.com/img/page-banner.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/page-banner.jpg	(from http://skygreenwaste.com/css/style.css)
16:38:31	494779/494779	---M--	200	added ('OK')	image/jpeg	etag:%2219b2af7c6584d31:0%22	http://skygreenwaste.com/img/service/eco-friendly-recycling-img.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/service/eco-friendly-recycling-img.jpg	(from http://skygreenwaste.com/css/style.css)
16:38:49	531901/531901	---M--	200	added ('OK')	image/jpeg	etag:%229674f27c6584d31:0%22	http://skygreenwaste.com/img/service/refurbishing-img.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/service/refurbishing-img.jpg	(from http://skygreenwaste.com/css/style.css)
16:38:57	294484/294484	---M--	200	added ('OK')	image/jpeg	etag:%22142d2a7c6584d31:0%22	http://skygreenwaste.com/img/service/contact-us-img.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/service/contact-us-img.jpg	(from http://skygreenwaste.com/css/style.css)
16:38:57	4887/4887	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:09:12%20GMT	http://skygreenwaste.com/css/img/hero/1.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/img/hero/1.41.delayed	(from http://skygreenwaste.com/css/style.css)
16:38:58	4895/4895	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:09:12%20GMT	http://skygreenwaste.com/css/img/hero/video.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/img/hero/video.42.delayed	(from http://skygreenwaste.com/css/style.css)
16:38:59	9786/9786	---M--	200	added ('OK')	image/png	etag:%22c172ca766584d31:0%22	http://skygreenwaste.com/img/content-bg.png	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/content-bg.png	(from http://skygreenwaste.com/css/style.css)
16:38:59	4905/4905	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:09:14%20GMT	http://skygreenwaste.com/css/img/icon/caret-down.png	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/img/icon/caret-down.44.delayed	(from http://skygreenwaste.com/css/style.css)
16:39:00	4891/4891	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:09:14%20GMT	http://skygreenwaste.com/css/img/bg/video.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/img/bg/video.45.delayed	(from http://skygreenwaste.com/css/style.css)
